station_id,station_name,date,temp_day_avg_C,total_rain_mm,new_snow_height_cm,sunlight_h
_1895,LJUBLJANA - BEŽIGRAD,2001-08-24,23.2,0.0,0.0,11.8
_1895,LJUBLJANA - BEŽIGRAD,2001-08-25,23.3,0.0,0.0,11.9
_1895,LJUBLJANA - BEŽIGRAD,2001-08-26,25.2,0.0,0.0,12.4
_1895,LJUBLJANA - BEŽIGRAD,2001-08-27,26.2,0.0,0.0,10.9
_1895,LJUBLJANA - BEŽIGRAD,2001-08-28,20.4,0.0,0.0,2.3
_1895,LJUBLJANA - BEŽIGRAD,2001-08-29,21.8,0.0,0.0,9.7
_1895,LJUBLJANA - BEŽIGRAD,2001-08-30,19.3,0.0,0.0,6.9
_1895,LJUBLJANA - BEŽIGRAD,2001-08-31,15.4,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-09-01,17.8,18.8,0.0,4.6
_1895,LJUBLJANA - BEŽIGRAD,2001-09-02,16.7,0.4,0.0,5.2
_1895,LJUBLJANA - BEŽIGRAD,2001-09-03,18.3,3.5,0.0,9.0
_1895,LJUBLJANA - BEŽIGRAD,2001-09-04,15.5,0.0,0.0,3.0
_1895,LJUBLJANA - BEŽIGRAD,2001-09-05,13.7,47.4,0.0,0.6
_1895,LJUBLJANA - BEŽIGRAD,2001-09-06,13.4,1.1,0.0,4.2
_1895,LJUBLJANA - BEŽIGRAD,2001-09-07,15.6,0.3,0.0,7.1
_1895,LJUBLJANA - BEŽIGRAD,2001-09-08,17.5,0.0,0.0,0.5
_1895,LJUBLJANA - BEŽIGRAD,2001-09-09,12.3,0.2,0.0,4.0
_1895,LJUBLJANA - BEŽIGRAD,2001-09-10,11.8,9.3,0.0,7.5
_1895,LJUBLJANA - BEŽIGRAD,2001-09-11,13.7,0.0,0.0,5.9
_1895,LJUBLJANA - BEŽIGRAD,2001-09-12,14.1,6.3,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2001-09-13,15.2,0.0,0.0,8.0
_1895,LJUBLJANA - BEŽIGRAD,2001-09-14,13.7,0.0,0.0,1.1
_1895,LJUBLJANA - BEŽIGRAD,2001-09-15,10.5,55.2,0.0,0.7
_1895,LJUBLJANA - BEŽIGRAD,2001-09-16,9.2,0.7,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-09-17,9.5,26.4,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-09-18,11.7,7.0,0.0,4.0
_1895,LJUBLJANA - BEŽIGRAD,2001-09-19,12.0,0.1,0.0,4.8
_1895,LJUBLJANA - BEŽIGRAD,2001-09-20,14.2,3.6,0.0,8.8
_1895,LJUBLJANA - BEŽIGRAD,2001-09-21,14.0,0.0,0.0,9.8
_1895,LJUBLJANA - BEŽIGRAD,2001-09-22,13.8,0.0,0.0,0.9
_1895,LJUBLJANA - BEŽIGRAD,2001-09-23,13.4,3.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-09-24,15.6,40.8,0.0,2.0
_1895,LJUBLJANA - BEŽIGRAD,2001-09-25,14.0,8.6,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-09-26,11.6,69.7,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2001-09-27,12.6,1.8,0.0,5.9
_1895,LJUBLJANA - BEŽIGRAD,2001-09-28,14.6,0.1,0.0,6.9
_1895,LJUBLJANA - BEŽIGRAD,2001-09-29,14.5,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2001-09-30,14.9,0.2,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2001-10-01,15.9,6.2,0.0,2.5
_1895,LJUBLJANA - BEŽIGRAD,2001-10-02,18.6,0.0,0.0,3.1
_1895,LJUBLJANA - BEŽIGRAD,2001-10-03,17.7,0.0,0.0,8.6
_1895,LJUBLJANA - BEŽIGRAD,2001-10-04,16.7,0.0,0.0,6.9
_1895,LJUBLJANA - BEŽIGRAD,2001-10-05,14.4,40.8,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-10-06,16.9,0.0,0.0,7.0
_1895,LJUBLJANA - BEŽIGRAD,2001-10-07,16.6,0.0,0.0,3.1
_1895,LJUBLJANA - BEŽIGRAD,2001-10-08,19.6,1.2,0.0,8.8
_1895,LJUBLJANA - BEŽIGRAD,2001-10-09,17.7,0.0,0.0,9.5
_1895,LJUBLJANA - BEŽIGRAD,2001-10-10,14.5,0.0,0.0,3.7
_1895,LJUBLJANA - BEŽIGRAD,2001-10-11,15.3,0.1,0.0,6.7
_1895,LJUBLJANA - BEŽIGRAD,2001-10-12,14.5,0.0,0.0,7.0
_1895,LJUBLJANA - BEŽIGRAD,2001-10-13,13.3,0.1,0.0,4.4
_1895,LJUBLJANA - BEŽIGRAD,2001-10-14,13.5,0.1,0.0,6.1
_1895,LJUBLJANA - BEŽIGRAD,2001-10-15,12.7,0.1,0.0,4.8
_1895,LJUBLJANA - BEŽIGRAD,2001-10-16,12.7,0.1,0.0,4.6
_1895,LJUBLJANA - BEŽIGRAD,2001-10-17,12.9,0.0,0.0,1.5
_1895,LJUBLJANA - BEŽIGRAD,2001-10-18,14.4,0.0,0.0,5.7
_1895,LJUBLJANA - BEŽIGRAD,2001-10-19,13.2,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2001-10-20,15.3,0.0,0.0,0.4
_1895,LJUBLJANA - BEŽIGRAD,2001-10-21,15.8,6.9,0.0,6.5
_1895,LJUBLJANA - BEŽIGRAD,2001-10-22,12.5,11.9,0.0,6.0
_1895,LJUBLJANA - BEŽIGRAD,2001-10-23,11.9,0.0,0.0,4.0
_1895,LJUBLJANA - BEŽIGRAD,2001-10-24,12.6,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-10-25,11.9,0.3,0.0,1.1
_1895,LJUBLJANA - BEŽIGRAD,2001-10-26,9.7,0.0,0.0,5.2
_1895,LJUBLJANA - BEŽIGRAD,2001-10-27,8.3,0.0,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2001-10-28,11.1,0.0,0.0,5.8
_1895,LJUBLJANA - BEŽIGRAD,2001-10-29,9.9,0.0,0.0,0.8
_1895,LJUBLJANA - BEŽIGRAD,2001-10-30,10.2,0.0,0.0,1.6
_1895,LJUBLJANA - BEŽIGRAD,2001-10-31,13.7,0.0,0.0,5.6
_1895,LJUBLJANA - BEŽIGRAD,2001-11-01,8.7,0.0,0.0,3.7
_1895,LJUBLJANA - BEŽIGRAD,2001-11-02,6.2,0.0,0.0,6.6
_1895,LJUBLJANA - BEŽIGRAD,2001-11-03,4.9,0.0,0.0,8.1
_1895,LJUBLJANA - BEŽIGRAD,2001-11-04,4.6,0.0,0.0,5.7
_1895,LJUBLJANA - BEŽIGRAD,2001-11-05,6.6,0.0,0.0,7.3
_1895,LJUBLJANA - BEŽIGRAD,2001-11-06,6.8,0.0,0.0,0.6
_1895,LJUBLJANA - BEŽIGRAD,2001-11-07,6.8,0.2,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-11-08,10.8,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-11-09,2.0,18.8,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-11-10,2.5,32.2,6.0,0.3
_1895,LJUBLJANA - BEŽIGRAD,2001-11-11,2.4,1.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-11-12,4.1,16.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-11-13,4.5,0.9,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-11-14,3.9,0.4,0.0,5.9
_1895,LJUBLJANA - BEŽIGRAD,2001-11-15,1.7,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2001-11-16,0.4,0.0,0.0,7.2
_1895,LJUBLJANA - BEŽIGRAD,2001-11-17,0.8,0.0,0.0,7.2
_1895,LJUBLJANA - BEŽIGRAD,2001-11-18,0.5,0.0,0.0,3.5
_1895,LJUBLJANA - BEŽIGRAD,2001-11-19,1.1,3.4,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-11-20,0.1,0.6,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2001-11-21,-0.6,0.0,0.0,0.4
_1895,LJUBLJANA - BEŽIGRAD,2001-11-22,3.2,0.0,0.0,0.5
_1895,LJUBLJANA - BEŽIGRAD,2001-11-23,4.8,2.5,0.0,3.9
_1895,LJUBLJANA - BEŽIGRAD,2001-11-24,2.9,0.0,0.0,7.7
_1895,LJUBLJANA - BEŽIGRAD,2001-11-25,-0.8,0.0,0.0,6.9
_1895,LJUBLJANA - BEŽIGRAD,2001-11-26,3.0,0.0,0.0,3.0
_1895,LJUBLJANA - BEŽIGRAD,2001-11-27,4.6,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-11-28,4.8,5.7,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-11-29,2.8,0.1,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-11-30,3.8,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-12-01,2.4,0.0,0.0,2.2
_1895,LJUBLJANA - BEŽIGRAD,2001-12-02,1.4,0.0,0.0,3.5
_1895,LJUBLJANA - BEŽIGRAD,2001-12-03,0.5,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-12-04,0.9,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-12-05,1.5,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-12-06,1.9,0.1,0.0,2.9
_1895,LJUBLJANA - BEŽIGRAD,2001-12-07,4.5,0.0,0.0,4.1
_1895,LJUBLJANA - BEŽIGRAD,2001-12-08,-1.2,0.0,0.0,2.5
_1895,LJUBLJANA - BEŽIGRAD,2001-12-09,-2.5,0.0,0.0,5.9
_1895,LJUBLJANA - BEŽIGRAD,2001-12-10,-4.3,0.0,0.0,6.6
_1895,LJUBLJANA - BEŽIGRAD,2001-12-11,-2.5,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-12-12,-0.4,0.8,1.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2001-12-13,-6.1,5.4,9.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-12-14,-7.9,1.9,3.0,6.4
_1895,LJUBLJANA - BEŽIGRAD,2001-12-15,-10.0,0.0,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2001-12-16,-6.3,0.0,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2001-12-17,-5.2,0.0,0.0,7.6
_1895,LJUBLJANA - BEŽIGRAD,2001-12-18,-4.5,0.0,0.0,2.5
_1895,LJUBLJANA - BEŽIGRAD,2001-12-19,-6.3,0.0,0.0,3.5
_1895,LJUBLJANA - BEŽIGRAD,2001-12-20,-2.1,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-12-21,-2.6,0.5,1.0,1.4
_1895,LJUBLJANA - BEŽIGRAD,2001-12-22,-0.3,0.0,0.0,4.6
_1895,LJUBLJANA - BEŽIGRAD,2001-12-23,-1.5,1.7,1.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-12-24,-7.8,3.3,3.0,8.0
_1895,LJUBLJANA - BEŽIGRAD,2001-12-25,-7.9,0.0,0.0,5.0
_1895,LJUBLJANA - BEŽIGRAD,2001-12-26,0.7,0.1,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-12-27,-1.6,29.6,7.0,2.6
_1895,LJUBLJANA - BEŽIGRAD,2001-12-28,-4.4,0.1,0.0,5.5
_1895,LJUBLJANA - BEŽIGRAD,2001-12-29,2.6,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-12-30,3.3,4.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2001-12-31,-0.7,1.0,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2002-01-01,-2.8,0.0,0.0,8.1
_1895,LJUBLJANA - BEŽIGRAD,2002-01-02,-1.9,0.0,0.0,6.9
_1895,LJUBLJANA - BEŽIGRAD,2002-01-03,-3.8,0.0,0.0,8.1
_1895,LJUBLJANA - BEŽIGRAD,2002-01-04,-7.9,0.0,0.0,8.1
_1895,LJUBLJANA - BEŽIGRAD,2002-01-05,-5.9,0.0,0.0,4.8
_1895,LJUBLJANA - BEŽIGRAD,2002-01-06,-5.0,0.0,0.0,8.0
_1895,LJUBLJANA - BEŽIGRAD,2002-01-07,-3.4,0.0,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2002-01-08,-3.9,0.0,0.0,6.3
_1895,LJUBLJANA - BEŽIGRAD,2002-01-09,-3.2,0.0,0.0,7.5
_1895,LJUBLJANA - BEŽIGRAD,2002-01-10,-2.9,0.0,0.0,6.1
_1895,LJUBLJANA - BEŽIGRAD,2002-01-11,-3.7,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-01-12,-4.5,0.0,0.0,1.1
_1895,LJUBLJANA - BEŽIGRAD,2002-01-13,-2.8,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-01-14,-2.0,2.6,5.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-01-15,-3.8,3.0,3.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-01-16,-4.0,3.6,5.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-01-17,-3.1,1.7,3.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-01-18,-1.9,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-01-19,-2.3,0.0,0.0,1.5
_1895,LJUBLJANA - BEŽIGRAD,2002-01-20,-1.1,0.0,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2002-01-21,3.1,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-01-22,5.7,0.0,0.0,0.6
_1895,LJUBLJANA - BEŽIGRAD,2002-01-23,5.3,0.0,0.0,0.2
_1895,LJUBLJANA - BEŽIGRAD,2002-01-24,5.1,0.6,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-01-25,2.1,8.2,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-01-26,1.6,0.0,0.0,0.4
_1895,LJUBLJANA - BEŽIGRAD,2002-01-27,7.1,0.2,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-01-28,7.6,0.0,0.0,6.3
_1895,LJUBLJANA - BEŽIGRAD,2002-01-29,2.1,0.0,0.0,3.1
_1895,LJUBLJANA - BEŽIGRAD,2002-01-30,5.2,0.0,0.0,6.5
_1895,LJUBLJANA - BEŽIGRAD,2002-01-31,7.1,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-02-01,4.6,0.0,0.0,6.0
_1895,LJUBLJANA - BEŽIGRAD,2002-02-02,3.8,0.0,0.0,5.8
_1895,LJUBLJANA - BEŽIGRAD,2002-02-03,5.2,0.0,0.0,5.5
_1895,LJUBLJANA - BEŽIGRAD,2002-02-04,5.1,0.0,0.0,7.8
_1895,LJUBLJANA - BEŽIGRAD,2002-02-05,4.4,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2002-02-06,6.0,0.1,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-02-07,6.5,9.5,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-02-08,6.5,4.5,0.0,0.6
_1895,LJUBLJANA - BEŽIGRAD,2002-02-09,6.4,0.1,0.0,3.7
_1895,LJUBLJANA - BEŽIGRAD,2002-02-10,7.1,0.0,0.0,4.2
_1895,LJUBLJANA - BEŽIGRAD,2002-02-11,4.0,1.4,0.0,0.6
_1895,LJUBLJANA - BEŽIGRAD,2002-02-12,5.7,0.0,0.0,8.3
_1895,LJUBLJANA - BEŽIGRAD,2002-02-13,5.5,0.0,0.0,0.3
_1895,LJUBLJANA - BEŽIGRAD,2002-02-14,4.4,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-02-15,2.3,1.1,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-02-16,0.5,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-02-17,1.3,17.7,15.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-02-18,2.9,26.9,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-02-19,3.0,0.0,0.0,2.6
_1895,LJUBLJANA - BEŽIGRAD,2002-02-20,5.7,0.4,0.0,0.3
_1895,LJUBLJANA - BEŽIGRAD,2002-02-21,5.1,1.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-02-22,2.1,5.2,0.0,8.4
_1895,LJUBLJANA - BEŽIGRAD,2002-02-23,4.9,0.0,0.0,3.7
_1895,LJUBLJANA - BEŽIGRAD,2002-02-24,5.9,0.3,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2002-02-25,5.0,0.0,0.0,7.5
_1895,LJUBLJANA - BEŽIGRAD,2002-02-26,7.5,0.0,0.0,1.2
_1895,LJUBLJANA - BEŽIGRAD,2002-02-27,9.5,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-02-28,9.5,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-03-01,4.3,24.8,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-03-02,8.6,4.2,0.0,0.2
_1895,LJUBLJANA - BEŽIGRAD,2002-03-03,6.1,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-03-04,6.1,6.8,0.0,6.1
_1895,LJUBLJANA - BEŽIGRAD,2002-03-05,7.6,0.0,0.0,4.7
_1895,LJUBLJANA - BEŽIGRAD,2002-03-06,10.5,0.1,0.0,3.9
_1895,LJUBLJANA - BEŽIGRAD,2002-03-07,11.4,0.2,0.0,6.9
_1895,LJUBLJANA - BEŽIGRAD,2002-03-08,9.7,0.0,0.0,8.5
_1895,LJUBLJANA - BEŽIGRAD,2002-03-09,6.8,0.0,0.0,8.5
_1895,LJUBLJANA - BEŽIGRAD,2002-03-10,9.4,0.0,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2002-03-11,7.8,0.0,0.0,9.9
_1895,LJUBLJANA - BEŽIGRAD,2002-03-12,7.1,0.0,0.0,9.1
_1895,LJUBLJANA - BEŽIGRAD,2002-03-13,9.6,0.0,0.0,4.3
_1895,LJUBLJANA - BEŽIGRAD,2002-03-14,11.3,0.0,0.0,9.9
_1895,LJUBLJANA - BEŽIGRAD,2002-03-15,12.0,0.0,0.0,1.9
_1895,LJUBLJANA - BEŽIGRAD,2002-03-16,11.7,0.0,0.0,9.4
_1895,LJUBLJANA - BEŽIGRAD,2002-03-17,11.9,0.0,0.0,7.6
_1895,LJUBLJANA - BEŽIGRAD,2002-03-18,10.9,0.0,0.0,10.2
_1895,LJUBLJANA - BEŽIGRAD,2002-03-19,11.0,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-03-20,12.9,0.0,0.0,2.5
_1895,LJUBLJANA - BEŽIGRAD,2002-03-21,13.6,0.0,0.0,1.8
_1895,LJUBLJANA - BEŽIGRAD,2002-03-22,12.8,8.3,0.0,7.3
_1895,LJUBLJANA - BEŽIGRAD,2002-03-23,5.6,0.0,0.0,6.6
_1895,LJUBLJANA - BEŽIGRAD,2002-03-24,4.7,0.0,0.0,5.3
_1895,LJUBLJANA - BEŽIGRAD,2002-03-25,6.1,0.0,0.0,8.9
_1895,LJUBLJANA - BEŽIGRAD,2002-03-26,6.2,0.0,0.0,9.5
_1895,LJUBLJANA - BEŽIGRAD,2002-03-27,4.7,0.0,0.0,11.2
_1895,LJUBLJANA - BEŽIGRAD,2002-03-28,5.7,0.0,0.0,11.2
_1895,LJUBLJANA - BEŽIGRAD,2002-03-29,7.6,0.0,0.0,10.9
_1895,LJUBLJANA - BEŽIGRAD,2002-03-30,10.1,0.0,0.0,11.6
_1895,LJUBLJANA - BEŽIGRAD,2002-03-31,11.9,0.0,0.0,9.4
_1895,LJUBLJANA - BEŽIGRAD,2002-04-01,12.2,0.0,0.0,10.3
_1895,LJUBLJANA - BEŽIGRAD,2002-04-02,12.5,0.0,0.0,11.2
_1895,LJUBLJANA - BEŽIGRAD,2002-04-03,13.0,0.0,0.0,9.1
_1895,LJUBLJANA - BEŽIGRAD,2002-04-04,10.2,0.0,0.0,10.7
_1895,LJUBLJANA - BEŽIGRAD,2002-04-05,8.5,0.0,0.0,2.0
_1895,LJUBLJANA - BEŽIGRAD,2002-04-06,6.2,0.8,0.0,6.1
_1895,LJUBLJANA - BEŽIGRAD,2002-04-07,5.8,0.0,0.0,10.3
_1895,LJUBLJANA - BEŽIGRAD,2002-04-08,6.8,0.0,0.0,2.1
_1895,LJUBLJANA - BEŽIGRAD,2002-04-09,3.6,4.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-04-10,5.1,10.5,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-04-11,5.5,1.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-04-12,6.7,15.9,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-04-13,9.5,24.0,0.0,1.8
_1895,LJUBLJANA - BEŽIGRAD,2002-04-14,11.4,4.9,0.0,6.9
_1895,LJUBLJANA - BEŽIGRAD,2002-04-15,8.8,1.3,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-04-16,9.0,10.2,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-04-17,9.7,1.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-04-18,9.4,5.7,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-04-19,10.5,4.4,0.0,1.9
_1895,LJUBLJANA - BEŽIGRAD,2002-04-20,10.6,0.0,0.0,0.6
_1895,LJUBLJANA - BEŽIGRAD,2002-04-21,13.6,15.2,0.0,9.3
_1895,LJUBLJANA - BEŽIGRAD,2002-04-22,13.7,2.9,0.0,6.8
_1895,LJUBLJANA - BEŽIGRAD,2002-04-23,13.8,0.7,0.0,10.8
_1895,LJUBLJANA - BEŽIGRAD,2002-04-24,12.9,0.0,0.0,6.0
_1895,LJUBLJANA - BEŽIGRAD,2002-04-25,12.6,0.4,0.0,6.3
_1895,LJUBLJANA - BEŽIGRAD,2002-04-26,15.1,0.0,0.0,9.4
_1895,LJUBLJANA - BEŽIGRAD,2002-04-27,8.0,2.1,0.0,0.7
_1895,LJUBLJANA - BEŽIGRAD,2002-04-28,11.9,23.7,0.0,7.6
_1895,LJUBLJANA - BEŽIGRAD,2002-04-29,12.8,0.0,0.0,3.0
_1895,LJUBLJANA - BEŽIGRAD,2002-04-30,13.3,1.2,0.0,5.3
_1895,LJUBLJANA - BEŽIGRAD,2002-05-01,15.6,0.0,0.0,11.3
_1895,LJUBLJANA - BEŽIGRAD,2002-05-02,18.0,0.0,0.0,10.9
_1895,LJUBLJANA - BEŽIGRAD,2002-05-03,17.7,0.0,0.0,3.9
_1895,LJUBLJANA - BEŽIGRAD,2002-05-04,14.2,0.0,0.0,3.5
_1895,LJUBLJANA - BEŽIGRAD,2002-05-05,13.1,0.5,0.0,8.5
_1895,LJUBLJANA - BEŽIGRAD,2002-05-06,14.8,0.1,0.0,13.7
_1895,LJUBLJANA - BEŽIGRAD,2002-05-07,15.6,0.0,0.0,11.9
_1895,LJUBLJANA - BEŽIGRAD,2002-05-08,18.1,0.0,0.0,6.4
_1895,LJUBLJANA - BEŽIGRAD,2002-05-09,15.3,0.5,0.0,0.6
_1895,LJUBLJANA - BEŽIGRAD,2002-05-10,16.9,27.8,0.0,10.4
_1895,LJUBLJANA - BEŽIGRAD,2002-05-11,14.6,0.0,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2002-05-12,15.9,0.5,0.0,6.6
_1895,LJUBLJANA - BEŽIGRAD,2002-05-13,15.6,0.2,0.0,2.5
_1895,LJUBLJANA - BEŽIGRAD,2002-05-14,17.2,0.0,0.0,9.8
_1895,LJUBLJANA - BEŽIGRAD,2002-05-15,19.2,0.0,0.0,13.5
_1895,LJUBLJANA - BEŽIGRAD,2002-05-16,20.5,0.0,0.0,13.9
_1895,LJUBLJANA - BEŽIGRAD,2002-05-17,20.9,0.0,0.0,13.8
_1895,LJUBLJANA - BEŽIGRAD,2002-05-18,21.0,0.0,0.0,13.8
_1895,LJUBLJANA - BEŽIGRAD,2002-05-19,17.9,0.0,0.0,6.4
_1895,LJUBLJANA - BEŽIGRAD,2002-05-20,15.4,19.4,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-05-21,16.9,1.3,0.0,5.2
_1895,LJUBLJANA - BEŽIGRAD,2002-05-22,18.5,0.0,0.0,9.3
_1895,LJUBLJANA - BEŽIGRAD,2002-05-23,18.5,0.0,0.0,1.1
_1895,LJUBLJANA - BEŽIGRAD,2002-05-24,18.9,0.0,0.0,3.5
_1895,LJUBLJANA - BEŽIGRAD,2002-05-25,18.9,0.0,0.0,0.2
_1895,LJUBLJANA - BEŽIGRAD,2002-05-26,17.0,24.8,0.0,0.7
_1895,LJUBLJANA - BEŽIGRAD,2002-05-27,18.4,7.7,0.0,8.2
_1895,LJUBLJANA - BEŽIGRAD,2002-05-28,13.7,2.6,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-05-29,18.2,5.3,0.0,13.6
_1895,LJUBLJANA - BEŽIGRAD,2002-05-30,19.6,0.0,0.0,14.2
_1895,LJUBLJANA - BEŽIGRAD,2002-05-31,19.0,0.0,0.0,9.9
_1895,LJUBLJANA - BEŽIGRAD,2002-06-01,19.9,0.0,0.0,12.3
_1895,LJUBLJANA - BEŽIGRAD,2002-06-02,18.4,0.0,0.0,10.8
_1895,LJUBLJANA - BEŽIGRAD,2002-06-03,19.0,0.0,0.0,12.3
_1895,LJUBLJANA - BEŽIGRAD,2002-06-04,20.3,0.0,0.0,8.4
_1895,LJUBLJANA - BEŽIGRAD,2002-06-05,18.9,0.1,0.0,0.9
_1895,LJUBLJANA - BEŽIGRAD,2002-06-06,17.2,0.2,0.0,0.8
_1895,LJUBLJANA - BEŽIGRAD,2002-06-07,14.5,38.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-06-08,18.0,7.3,0.0,5.9
_1895,LJUBLJANA - BEŽIGRAD,2002-06-09,16.0,0.0,0.0,0.6
_1895,LJUBLJANA - BEŽIGRAD,2002-06-10,17.7,1.1,0.0,8.2
_1895,LJUBLJANA - BEŽIGRAD,2002-06-11,19.4,0.0,0.0,14.6
_1895,LJUBLJANA - BEŽIGRAD,2002-06-12,20.7,0.0,0.0,14.7
_1895,LJUBLJANA - BEŽIGRAD,2002-06-13,22.5,0.0,0.0,14.2
_1895,LJUBLJANA - BEŽIGRAD,2002-06-14,24.5,0.0,0.0,13.5
_1895,LJUBLJANA - BEŽIGRAD,2002-06-15,25.6,0.0,0.0,13.3
_1895,LJUBLJANA - BEŽIGRAD,2002-06-16,22.6,0.0,0.0,7.7
_1895,LJUBLJANA - BEŽIGRAD,2002-06-17,23.9,23.7,0.0,11.2
_1895,LJUBLJANA - BEŽIGRAD,2002-06-18,26.3,0.0,0.0,13.8
_1895,LJUBLJANA - BEŽIGRAD,2002-06-19,25.6,0.0,0.0,14.3
_1895,LJUBLJANA - BEŽIGRAD,2002-06-20,25.6,0.0,0.0,14.6
_1895,LJUBLJANA - BEŽIGRAD,2002-06-21,26.8,0.0,0.0,9.9
